a_1	a_2	luminosity_distance	ra	dec	cos_theta_jn	cos_tilt_1	cos_tilt_2	mass_1	mass_2	tilt_1	tilt_2	theta_jn	chirp_mass	total_mass	symmetric_mass_ratio	mass_ratio	log_likelihood	inverted_mass_ratio	redshift	comoving_distance	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source
4.795158761627265065e-01	1.385763442011537228e-01	1.073594299056844193e+03	2.098390697158949436e-01	-5.857458756753417539e-01	-9.449057704389755008e-01	-2.374077024430794325e-02	6.458269085037312562e-01	3.839599600635303034e+01	3.065333784336437972e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.808102947542516326e+00	2.982815060006367602e+01	6.904933384971741361e+01	2.468565888176082745e-01	7.983472505386357554e-01	0.000000000000000000e+00	1.252587767196932766e+00	2.109643625593165261e-01	8.865612745394261083e+02	3.170695785399075817e+01	2.531316262567792208e+01	5.702012047966868380e+01	2.463173279271676819e+01
1.707551241941217268e-01	6.257883707614559921e-01	1.015155341558523219e+03	2.756324351820170215e-01	-3.548441328529482464e-01	-7.602360794387507115e-01	6.996050308361723147e-02	-5.138181692376309062e-01	3.491748493971483924e+01	3.037259292451805592e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.434472761123664508e+00	2.833645106387390200e+01	6.529007786423289872e+01	2.487885854832827259e-01	8.698390785291794103e-01	0.000000000000000000e+00	1.149637932674755447e+00	2.006612051206383140e-01	8.454931588059640717e+02	2.908187987651891504e+01	2.529655559368750062e+01	5.437843547020641921e+01	2.360070513065902986e+01
5.114186939508870156e-01	4.414288601176269977e-01	1.058801152598416138e+03	2.422238140943768214e-01	-3.595579858291861330e-01	-7.871120531680115828e-01	7.804317990439094688e-01	-7.673832563520707195e-01	3.652933703960135148e+01	3.282606146353209198e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.476909166950385099e+00	3.013701865574693173e+01	6.935539850313344346e+01	2.492872265282967403e-01	8.986218782986795661e-01	0.000000000000000000e+00	1.112815105162201279e+00	2.083645578836428869e-01	8.762203439734540780e+02	3.023039429721413285e+01	2.716569370507225401e+01	5.739608800228638330e+01	2.494033647306702761e+01
4.538283869746000815e-02	6.187639144962502336e-01	9.307401715568378222e+02	2.964010486482887563e-01	-4.863139712512255519e-01	-6.212286262868027542e-01	9.330839411764639824e-01	-2.492464501771057273e-01	3.709072530019837899e+01	2.991469207323018153e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.241105924022906315e+00	2.896462661092258983e+01	6.700541737342855697e+01	2.471325948753163304e-01	8.065275572562120576e-01	0.000000000000000000e+00	1.239883238958352063e+00	1.855976411825620009e-01	7.850339068411897188e+02	3.128441219164591303e+01	2.523174054512463726e+01	5.651615273677055029e+01	2.443040168503720011e+01
6.729082336286384969e-01	1.835749777248133485e-01	1.196103408988188903e+03	2.942703552459077221e-01	-4.990774767558173175e-01	-8.844509939198790249e-01	5.495922276240987614e-01	-2.238584341216679763e-01	4.536212586691075899e+01	2.912422522639619871e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.656112496570997017e+00	3.148859826551597862e+01	7.448635109330695059e+01	2.381191813058547713e-01	6.420383672459398783e-01	0.000000000000000000e+00	1.557539316987482936e+00	2.322467931740109237e-01	9.706599854307489750e+02	3.681253310472602891e+01	2.363505864874540663e+01	6.044759175347142843e+01	2.555380824681061824e+01
1.660424420499349296e-01	3.150027588548552915e-01	9.610761301289326184e+02	2.628665612945804142e-01	-6.328951716846383801e-01	-9.917443912717631704e-01	-4.803366156815941368e-01	3.187724637999375110e-01	4.331918134402363307e+01	2.576488494439079346e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.013008105675042181e+00	2.889012962051995004e+01	6.908406628841441943e+01	2.338582328462768811e-01	5.947685100458470764e-01	0.000000000000000000e+00	1.681326403650583501e+00	1.910360308638247295e-01	8.069184864169845923e+02	3.637100828310412481e+01	2.163233040540700358e+01	5.800333868851112129e+01	2.425630196893938972e+01
2.033490641554591694e-01	5.274688760510790608e-01	7.632347023334242522e+02	2.370477756484510312e-01	-5.650735628516676545e-01	-5.761048696588124685e-01	-3.822332881820630357e-01	5.748364973570410097e-01	4.201934389756172550e+01	2.743082155631946506e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.184751559853674419e+00	2.942240655361236179e+01	6.945016545388119766e+01	2.389689704274536308e-01	6.528141330143711896e-01	0.000000000000000000e+00	1.531829581235468973e+00	1.550210068602315139e-01	6.607926713736860620e+02	3.637972266130953614e+01	2.374919710844605802e+01	6.012891976975559771e+01	2.547348176254663699e+01
7.803366932455361171e-01	1.053172165508683561e-01	1.040957831032573040e+03	2.438538259293064336e-01	-5.929320125609426340e-01	-7.933232008504621513e-01	6.278725958194111278e-01	-9.750873914297796263e-01	3.688022103130974472e+01	3.477139814119637862e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.487044676243550967e+00	3.117196641242377098e+01	7.165161917250611623e+01	2.497834450054124134e-01	9.428196786477210933e-01	0.000000000000000000e+00	1.060648205215966922e+00	2.052216326144949421e-01	8.636994401941086608e+02	3.060036430918124850e+01	2.885062564448545785e+01	5.945098995366669925e+01	2.586409467676266871e+01
2.949303991489281573e-01	7.515689955313900605e-02	9.890658011269838426e+02	3.039681764685611132e-01	-3.788440210973091360e-01	-7.355778046522757352e-01	4.528848606895947149e-01	5.948471737815779203e-01	3.903507192557226801e+01	3.193468882999068725e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.397315536709446082e+00	3.070548314971971848e+01	7.096976075556295882e+01	2.474975990916504220e-01	8.181024718202184465e-01	0.000000000000000000e+00	1.222340763468264369e+00	1.960290774902298250e-01	8.269542416917473702e+02	3.263722651917812101e+01	2.670059568869600142e+01	5.933782220787412598e+01	2.567285672866138668e+01
9.858794887934790863e-02	7.103308433720226245e-02	6.264510494007113266e+02	3.499328832054793281e-01	-4.441824653702254322e-01	-4.109659293214786846e-01	-7.655631509580436145e-01	6.491996160792742332e-01	3.767376762738246043e+01	2.816152305615785778e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.994309675097224899e+00	2.829602071442283773e+01	6.583529068354032177e+01	2.447809854244946959e-01	7.475101331699351981e-01	0.000000000000000000e+00	1.337774507161985316e+00	1.293029081457216789e-01	5.547216729070265728e+02	3.336019712305669316e+01	2.493708539403139568e+01	5.829728251708809239e+01	2.505618334135344938e+01
5.165284096931445079e-01	3.281640690457222065e-01	1.005390313607496410e+03	1.900918010820321358e-01	-5.560666554046546084e-01	-7.687609060279132489e-01	4.506343188798984101e-01	4.194664370236615980e-01	3.607458099069547330e+01	3.586949061876758549e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.447697727667689893e+00	3.131532334240129600e+01	7.194407160946306590e+01	2.499979683891261073e-01	9.943148231720061458e-01	0.000000000000000000e+00	1.005717682866134277e+00	1.989293539889401830e-01	8.385673355215041056e+02	3.008899637887109080e+01	2.991793511388034332e+01	6.000693149275144123e+01	2.611940665078601143e+01
3.033592125277595475e-01	7.815049447880918487e-01	1.052622720817950494e+03	3.267083689503289534e-01	-5.818107882176700718e-01	-9.463097448218485974e-01	-3.909424449640133137e-01	1.954285641947053620e-01	4.019568478728026406e+01	2.797797494718013667e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.812418853160233212e+00	2.909873460457348671e+01	6.817365973446040073e+01	2.419705387789719830e-01	6.960442419439420991e-01	0.000000000000000000e+00	1.436690284524382077e+00	2.072787085388356765e-01	8.718969305164805519e+02	3.329445347042435088e+01	2.317441262675936997e+01	5.646886609718372085e+01	2.410274810510951582e+01
2.470221294977978724e-02	1.449871395007795993e-01	9.581541273771741771e+02	2.500685616486675866e-01	-6.666176977409600246e-01	-8.721446706013822325e-01	-5.132410178661163114e-01	8.140838879028629016e-01	3.879948240740004195e+01	3.039097333921842292e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.630365271898339241e+00	2.984922685962989064e+01	6.919045574661846842e+01	2.463077965823983750e-01	7.832829577495110662e-01	0.000000000000000000e+00	1.276677846883263356e+00	1.905137980142779797e-01	8.048197691993656235e+02	3.259053567637417359e+01	2.552761117923132517e+01	5.811814685560550231e+01	2.507255851164180172e+01
3.371059859258421776e-01	4.706647021413750687e-01	1.136858333492306429e+03	2.336709756918189940e-01	-5.545791515081227585e-01	-8.940472433045341116e-01	8.121795261609688898e-01	-6.230540718911729003e-01	3.835744146696610812e+01	2.933713148444448038e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.677096176189789123e+00	2.915074083693840734e+01	6.769457295141059205e+01	2.455611013668106413e-01	7.648354624932419688e-01	0.000000000000000000e+00	1.307470755527154971e+00	2.220065255635835511e-01	9.303182072310610238e+02	3.138890068469629568e+01	2.400734437233413132e+01	5.539624505703043411e+01	2.385481601540075758e+01
5.710653770499988235e-01	2.899062621732419465e-01	1.299250931173813115e+03	3.681311515973220705e-01	-2.954531646840503623e-01	-8.359113178573930325e-01	9.972749569828193161e-01	-9.781332540625221617e-01	4.159643194028890179e+01	3.179257243645121278e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.560587388187319124e+00	3.160114728730660971e+01	7.338900437674011812e+01	2.455385896078434993e-01	7.643100851075160795e-01	0.000000000000000000e+00	1.308369494901181707e+00	2.498588781088232624e-01	1.039508933172927300e+03	3.328090288339510039e+01	2.543692971526268565e+01	5.871783259865778604e+01	2.528377230485628147e+01
5.217271326333102754e-01	4.353508437226916716e-01	9.345402546950211899e+02	4.339248749939441652e-01	-8.361720066974465126e-01	-8.451933356695899846e-01	6.279428641420953250e-01	-2.639312587733218529e-01	4.361270223942755564e+01	2.890205161838957082e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.577723130201726498e+00	3.077795255135255204e+01	7.251475385781712646e+01	2.397115247652998604e-01	6.626980245278405457e-01	0.000000000000000000e+00	1.508982919803451228e+00	1.862812257992680354e-01	7.877882532364834560e+02	3.676421854357771934e+01	2.436357500213875582e+01	6.112779354571647161e+01	2.594490402612215263e+01
4.332134868713832243e-01	5.542225387245737211e-01	1.056872580627073603e+03	2.233930333065137219e-01	-5.086983583845363643e-01	-8.685060197099190304e-01	-1.286113492332321695e-01	4.257441482587116521e-01	4.216576537651314993e+01	2.857901955510281766e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.622976631954051285e+00	3.010686269689488981e+01	7.074478493161596759e+01	2.407789144998571385e-01	6.777777967483944455e-01	0.000000000000000000e+00	1.475409794769688032e+00	2.080256144938142648e-01	8.748710841759149162e+02	3.490469479339758152e+01	2.365762713324416922e+01	5.856232192664175074e+01	2.492237112828956214e+01
2.632443888836888055e-02	2.852858094036129222e-01	5.637857029655787073e+02	6.904918092839453791e-01	-9.307334345772966255e-01	-2.388182536881711671e-01	6.861990587846745759e-01	-2.829364782064638373e-01	3.675473981539764878e+01	3.053464773055072712e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.811945035445594598e+00	2.913898668307290407e+01	6.728938754594837235e+01	2.478638070070464661e-01	8.307676202827821710e-01	0.000000000000000000e+00	1.203706037146240027e+00	1.172711070033735092e-01	5.046069383421694283e+02	3.289688562159038554e+01	2.732966738256351746e+01	6.022655300415389945e+01	2.608049783120805643e+01
7.911008067582686598e-02	3.632390713365902246e-01	1.031189468706810430e+03	2.113143365884317670e-01	-5.371424205293245935e-01	-7.093199576282720464e-01	-7.687247826237350035e-01	4.531672633797138583e-01	3.566754661368049995e+01	3.225985060249426084e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.359329313019586039e+00	2.952244748759332893e+01	6.792739721617476789e+01	2.493708245730149875e-01	9.044594783012298578e-01	0.000000000000000000e+00	1.105632727602364085e+00	2.034984502069080159e-01	8.568254245104288884e+02	2.963655383814450417e+01	2.680506202309448938e+01	5.644161586123900065e+01	2.453052389267121214e+01
5.520755050449297485e-01	2.196304155914839684e-01	8.143695843127403577e+02	2.501568371014292191e-01	-4.317664649278558642e-01	-2.279394147302108709e-01	8.071314891000589409e-01	1.136352293898734017e-02	4.004069948758223774e+01	3.445602130729403001e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.800757187485411359e+00	3.231711908460709992e+01	7.449672079487626775e+01	2.485950463417335998e-01	8.605249595597056489e-01	0.000000000000000000e+00	1.162081342197973877e+00	1.644575453448772484e-01	6.993527593601691024e+02	3.438571002236357543e+01	2.958976172642617897e+01	6.397547174878975795e+01	2.775293888025410283e+01
2.882885078764378939e-01	2.441205522446255882e-01	6.774654061037230122e+02	2.031613727797997038e-01	-5.505322280282237690e-01	-5.863480422918112556e-01	-4.977884665177582657e-01	1.964215648466826336e-01	3.446115339377208642e+01	3.218439510103528534e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.197339512297953323e+00	2.898884196559454196e+01	6.664554849480737175e+01	2.497082360904660236e-01	9.339326148860629395e-01	0.000000000000000000e+00	1.070741062107566588e+00	1.389789942421850166e-01	5.947975246798075659e+02	3.025617993657615301e+01	2.825723324462979846e+01	5.851341318120595503e+01	2.545160368377306881e+01
2.217347559017914249e-01	1.680344434728681113e-01	8.863857752994312023e+02	4.962902855403962254e-01	-5.258317751702945575e-01	9.562476265304488132e-01	-2.140361900335263079e-01	-3.273434442103021272e-03	3.800650195815453714e+01	2.932435539392256629e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.969013104427526972e-01	2.901409278489806098e+01	6.733085735207710343e+01	2.458431347605797013e-01	7.715615456062996369e-01	0.000000000000000000e+00	1.296072887113874250e+00	1.775931099071802743e-01	7.527057954144904670e+02	3.227473194128170775e+01	2.490194206064432336e+01	5.717667400192603111e+01	2.463847023288459681e+01
6.653528246138410429e-01	2.628641723636946925e-01	8.898227608006725404e+02	2.926849891643081847e-01	-4.983708040080618296e-01	-5.898292633922691541e-01	4.677327996082186745e-01	6.114447287324102920e-01	4.157495061842038808e+01	3.258247240315758830e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.201643720045801444e+00	3.199326335550793843e+01	7.415742302157798349e+01	2.463238811973320896e-01	7.837044162049214835e-01	0.000000000000000000e+00	1.275991278500747894e+00	1.782153163603679702e-01	7.552237159549339367e+02	3.528637766045159196e+01	2.765409000437059461e+01	6.294046766482218658e+01	2.715400395094041386e+01
6.708119763141451308e-01	2.876760830619278786e-01	1.212808967448228941e+03	2.504736174546147165e-01	-5.798669466043018250e-01	-9.830175743547204803e-01	2.920550001634593662e-01	-5.821708627439007300e-01	4.186549753683799224e+01	2.870417303943307630e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.957035282293377865e+00	3.007164319321873691e+01	7.056967057627106499e+01	2.413043305531289429e-01	6.856283748730300776e-01	0.000000000000000000e+00	1.458516065915719473e+00	2.351185485499027727e-01	9.819323126342953856e+02	3.389593459347719318e+01	2.324001455012828998e+01	5.713594914360548671e+01	2.434717155573811453e+01
5.874494386413910973e-01	7.391268915448245824e-01	1.048657862838780147e+03	2.642317856885957328e-01	-6.523954029617413664e-01	-9.746445074101433015e-01	-2.669888300558747041e-01	9.789727780593268647e-02	3.699823374945709276e+01	2.930747157818036897e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.915923102220157048e+00	2.862763206089962509e+01	6.630570532763746883e+01	2.466366119784783317e-01	7.921316400302601535e-01	0.000000000000000000e+00	1.262416433664736770e+00	2.065795431043477293e-01	8.691117762500180106e+02	3.066373366008361145e+01	2.428971363361312186e+01	5.495344729369674042e+01	2.372627003707109949e+01
2.991496863198622735e-01	1.466431923294534423e-01	1.264078285175728297e+03	3.913464410378892366e-01	-3.204211481732004430e-01	-8.590071127703711173e-01	9.121313979028773389e-01	4.673268372697589323e-01	4.249521907567768153e+01	3.007027720082702160e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.604123461825581742e+00	3.102704878372501440e+01	7.256549627650470313e+01	2.426706003916508647e-01	7.076155354623850924e-01	0.000000000000000000e+00	1.413196785379448928e+00	2.438840212082929726e-01	1.016227798458145799e+03	3.416332901712040382e+01	2.417450235562728977e+01	5.833783137274769359e+01	2.494368305622717230e+01
5.209354892419597594e-01	6.574129576879225167e-01	7.885742475489071239e+02	6.432843892678309361e-01	-9.030129996811520066e-01	-8.632738648959750183e-01	-1.447976042918951434e-01	-3.639776024759779904e-01	4.323593798022115209e+01	2.400861813218432061e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.612516752576951706e+00	2.780966794545705056e+01	6.724455611240547626e+01	2.295608303593703881e-01	5.552931023068674588e-01	0.000000000000000000e+00	1.800850750433736769e+00	1.597089749587996821e-01	6.799730717115431844e+02	3.728171370041968657e+01	2.070227846002249095e+01	5.798399216044217752e+01	2.397986783403571565e+01
5.390341464099581703e-01	3.934267238215602980e-01	9.966123215270807805e+02	3.573616675607800275e-01	-3.127023184999157546e-01	-7.504262567508619419e-01	3.372200022478571424e-01	-1.989063804654849499e-01	3.669540457383008913e+01	3.261588345036172143e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.419503081080443874e+00	3.010673792900085033e+01	6.931128802419181056e+01	2.491339350914110462e-01	8.888274657045819316e-01	0.000000000000000000e+00	1.125077744089839182e+00	1.973708597971528256e-01	8.323291950459812369e+02	3.064664909253485092e+01	2.723958344525537711e+01	5.788623253779022804e+01	2.514403760761410922e+01
5.874812994215717482e-02	2.351665512451352469e-01	1.037654564269706498e+03	2.739558496318439396e-01	-5.388144795048133151e-01	-9.553398344496150107e-01	-5.032018556008751586e-01	3.328277363567491709e-01	4.016845261345570606e+01	2.831577305781389597e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.841603973916277504e+00	2.927049082513353540e+01	6.848422567126959848e+01	2.425115489448821937e-01	7.049256621931366817e-01	0.000000000000000000e+00	1.418589297613084055e+00	2.046390972820483212e-01	8.613763492749635589e+02	3.334480235954923444e+01	2.350560688400451070e+01	5.685040924355374159e+01	2.429814115379013373e+01
5.566991685514905974e-01	8.655019927793399237e-01	5.732500390708254372e+02	6.441082018080319660e-01	-9.010389511994996159e-01	-2.795074146688137917e-01	4.104542098237976555e-01	-4.121202464773551788e-01	5.120719919306761625e+01	2.309614817814565058e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.854077364650217108e+00	2.947953792851499699e+01	7.430334737121326327e+01	2.142169449259929692e-01	4.510332246656518218e-01	0.000000000000000000e+00	2.217131566618609551e+00	1.190987810869817976e-01	5.122396630770364254e+02	4.575753280986509708e+01	2.063816757597782114e+01	6.639570038584291467e+01	2.634221252558374715e+01
3.563274668346467777e-01	4.288113687849538502e-01	1.238389276968356398e+03	3.309275018050223949e-01	-3.614530452696350649e-01	-8.865554858449549158e-01	-9.203959711255961240e-01	9.080528085555650275e-01	3.528029081211484907e+01	3.255441044816866736e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.660641904539458036e+00	2.949815214744064917e+01	6.783470126028350933e+01	2.495963083583122022e-01	9.227364542298459593e-01	0.000000000000000000e+00	1.083733058790487869e+00	2.395003606048386469e-01	9.990973560643685687e+02	2.846331629536528141e+01	2.626413955400795430e+01	5.472745584937322860e+01	2.379842159388033096e+01
5.178300746770890806e-01	3.839106188239959638e-01	8.600253351854504444e+02	7.185597411050954619e-01	-9.196446853299902191e-01	-8.881700775645919865e-01	1.761660560419014421e-01	-8.296645689337084351e-01	3.708801707362865585e+01	2.909336566048137129e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.664143748231154962e+00	2.855415945693516377e+01	6.618138273411003070e+01	2.463518944126288635e-01	7.844411202336329936e-01	0.000000000000000000e+00	1.274792937553001160e+00	1.728050376860236492e-01	7.333014312767428464e+02	3.162334393345063077e+01	2.480665134068947708e+01	5.642999527414011141e+01	2.434689359219781224e+01
2.625072963941424975e-01	6.649578878746981170e-01	1.197230169617418142e+03	2.816643328801222701e-01	-3.772973062203722194e-01	-9.722547704666451018e-01	-4.913552140196779106e-01	4.179657390886500345e-01	3.927391005063998364e+01	2.971482623762707576e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.905480447364409802e+00	2.968183617442941014e+01	6.898873628826706295e+01	2.452002770680352384e-01	7.566047332519890700e-01	0.000000000000000000e+00	1.321694084177699180e+00	2.324406580646674880e-01	9.714215170264623112e+02	3.186677572964266858e+01	2.411055335052725113e+01	5.597732908016992326e+01	2.408378527615239761e+01
4.531057166646660916e-01	4.303052376681846258e-01	8.362244099920769713e+02	3.255301269706212253e-01	-4.591071892038042779e-01	-4.023011138446710988e-01	3.648791810236475808e-01	-7.299677767719525701e-02	3.795500285251931416e+01	3.168348539064339775e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.984825273642510268e+00	3.016416589213985233e+01	6.963848824316271191e+01	2.479723797911029537e-01	8.347644054659941748e-01	0.000000000000000000e+00	1.197942788949854176e+00	1.684622949433686456e-01	7.156587043397065599e+02	3.248286488727379862e+01	2.711553939545732916e+01	5.959840428273113133e+01	2.581526680208521896e+01
1.294356002651042836e-01	3.163429507939862773e-01	8.824436627610482446e+02	2.345987054756155654e-01	-5.504555254745332471e-01	-9.298425603719682186e-01	-1.661842434229424126e-01	1.067530706814187741e-01	4.739043079608135400e+01	2.338634361611259393e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.764781065340971011e+00	2.862949164615518072e+01	7.077677441219394439e+01	2.212439740316674286e-01	4.934824018954978020e-01	0.000000000000000000e+00	2.026414713389850242e+00	1.768793491776351479e-01	7.498163391185853470e+02	4.026787523223704568e+01	1.987148778883256384e+01	6.013936302106960596e+01	2.432661569442996097e+01
3.544524013468708934e-01	4.008594855731598128e-01	1.159033542850033427e+03	2.534667851275287931e-01	-6.171782077086509499e-01	-7.949781983849074640e-01	9.746764901347237942e-01	1.005765363327559003e-01	5.045694890501711427e+01	2.596961345420435663e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.489767967024032913e+00	3.117331711043836862e+01	7.642656235922146379e+01	2.243354047931546968e-01	5.146885417723326972e-01	0.000000000000000000e+00	1.942922600445882830e+00	2.258508098226973404e-01	9.454896459548714347e+02	4.116075830819496417e+01	2.118497067188829419e+01	6.234572898008325836e+01	2.542994372614328924e+01
5.636668416628368705e-01	5.939702180691787126e-01	1.034316384701058723e+03	4.988617250374425827e-01	-1.981067430423740228e-01	-7.228334335020371038e-01	6.816801811374376685e-01	-4.785050195764691816e-01	4.884298713122465330e+01	2.633719761921523528e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.378690251471686334e+00	3.093160030995916898e+01	7.518018475043989213e+01	2.275961974259000931e-01	5.392216808619025858e-01	0.000000000000000000e+00	1.854524837357393041e+00	2.040504050315013751e-01	8.590279539151857762e+02	4.056556679613989047e+01	2.187383311293033472e+01	6.243939990907022519e+01	2.568962244495894964e+01
2.502521763263501620e-01	1.124917103851410943e-01	1.013041717141440586e+03	2.642796000994529493e-01	-4.180307019495193566e-01	-7.740213228171100024e-01	2.692874445918373438e-01	2.315040616616039493e-01	3.797118349161088702e+01	3.211087999299071782e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.455964254100365896e+00	3.037682844380534064e+01	7.008206348460160484e+01	2.482518992310463468e-01	8.456644497289659279e-01	0.000000000000000000e+00	1.182502114544957461e+00	2.002871984512308023e-01	8.439980268962394803e+02	3.163508162097065224e+01	2.675266389112907106e+01	5.838774551209971975e+01	2.530796669580541902e+01
4.024825314341392568e-01	2.652902632646738090e-01	1.350337058959680917e+03	2.703744451352609324e-01	-5.801302235558912779e-01	-9.952132476664006244e-01	2.248294855868869513e-01	1.178693106788671341e-01	3.490464677995011300e+01	3.297328520363613791e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.043709293934420579e+00	2.953123159076526605e+01	6.787793198358625091e+01	2.497976002470407852e-01	9.446674940305258561e-01	0.000000000000000000e+00	1.058573525943389937e+00	2.584833765347230305e-01	1.072977437104075534e+03	2.773548497403378477e+01	2.620081108614180110e+01	5.393629606017558586e+01	2.346573037148931107e+01
2.953700501315021931e-01	7.647676505495092369e-01	7.330006707078701993e+02	2.251836117404511506e-01	-5.041396616720837942e-01	-4.723117158799657322e-01	-3.575239337662858286e-01	8.465793107534637096e-01	4.933185633780510670e+01	2.392809535730334858e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.062707950764146148e+00	2.952895158176664125e+01	7.325995169510845528e+01	2.199390439600215075e-01	4.850434817099357199e-01	0.000000000000000000e+00	2.061670835106731658e+00	1.493975486702891209e-01	6.377218708624592409e+02	4.291975078150807121e+01	2.081794535318541151e+01	6.373769613469347917e+01	2.569080786358730606e+01
2.316516731198701162e-01	3.759555029008622151e-01	8.065254970908389396e+02	2.631399875880369166e-01	-5.655512524561701060e-01	-6.150147183095379111e-01	-2.765145660342734901e-01	6.850821951681121957e-01	3.755853035304168941e+01	3.116948209095569666e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.233200959004593145e+00	2.976022078791924130e+01	6.872801244399738607e+01	2.478395472285977175e-01	8.298908875818520325e-01	0.000000000000000000e+00	1.204977684372236402e+00	1.630156290853123635e-01	6.934732442065699161e+02	3.229408910229408747e+01	2.680057026875025272e+01	5.909465937104434374e+01	2.558883994648036975e+01
6.149731790226289907e-02	3.745036066520399110e-01	1.218089699489900340e+03	3.048272947274321965e-01	-4.347919016690982574e-01	-9.250261646299814400e-01	1.848917367750138319e-01	2.837887238692801684e-01	3.721651933747730112e+01	3.221715758756533887e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.751900786815606903e+00	3.012865553223371506e+01	6.943367692504264710e+01	2.487039289613494353e-01	8.656682075887314198e-01	0.000000000000000000e+00	1.155176996490886454e+00	2.360238117581468509e-01	9.854819631362507835e+02	3.010987246640477366e+01	2.606515932871791819e+01	5.617503179512269895e+01	2.437546529898810732e+01
7.276456330268813444e-01	6.799187342532173606e-01	6.405496535532872713e+02	2.521508325032000286e-01	-5.167595256346554367e-01	-4.307777346940879770e-01	9.979293028211166927e-01	-5.985571376699341251e-01	3.736194371934247016e+01	3.590145987500052627e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.016150722598220479e+00	3.188214438726441458e+01	7.326340359434300353e+01	2.499006519512950442e-01	9.609098537454879851e-01	0.000000000000000000e+00	1.040680346967141956e+00	1.319872444353419882e-01	5.658597945140600132e+02	3.300562254831710618e+01	3.171542793568216823e+01	6.472105048399927796e+01	2.816475586981359314e+01
4.275588927097728753e-01	1.356347590258608071e-01	1.230127385023250099e+03	2.374429526458010642e-01	-5.142796916347280867e-01	-9.284978199726580117e-01	4.726167534206068277e-01	-5.403220617538533332e-01	3.749042816609384943e+01	3.294358250200945548e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.761143172332815254e+00	3.058146256088124204e+01	7.043401066810329780e+01	2.489581730272705518e-01	8.787198256594855872e-01	0.000000000000000000e+00	1.138019162421301633e+00	2.380874032715508404e-01	9.935668915914867512e+02	3.028092206336020809e+01	2.660844655632435263e+01	5.688936861968455361e+01	2.470056837673340411e+01
2.941061596696150082e-01	5.417566107498327233e-01	4.982502474167164337e+02	6.770025672519904836e-01	-7.959582691157187639e-01	-2.601968833881919685e-01	5.832111355243136952e-01	-4.175884228710703971e-01	4.030823255213761058e+01	2.764118546479758010e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.834022430943539117e+00	2.895563570009172949e+01	6.794941801693519778e+01	2.413120103306272690e-01	6.857454101725858342e-01	0.000000000000000000e+00	1.458267142828303831e+00	1.045080280404398765e-01	4.511053671606658213e+02	3.649428662247965605e+01	2.502578954888822338e+01	6.152007617136789008e+01	2.621586712363087202e+01
